# omegamh2 omegabh2 H0
1.431183000000000038e-01 2.236596000000000070e-02 6.725342000000000553e+01
1.415787000000000018e-01 2.227176999999999976e-02 6.776610999999999763e+01
1.426186000000000120e-01 2.246638999999999928e-02 6.754149999999999920e+01
1.443483000000000127e-01 2.214270000000000127e-02 6.652100000000000080e+01
1.436378000000000099e-01 2.238069000000000169e-02 6.722411999999999921e+01
1.436611000000000138e-01 2.230067000000000160e-02 6.712157999999999447e+01
1.426627000000000034e-01 2.258133000000000015e-02 6.793213000000000079e+01
1.428409999999999958e-01 2.216129000000000016e-02 6.704833999999999605e+01
1.439527999999999919e-01 2.237153000000000058e-02 6.688720999999999606e+01
1.444417000000000062e-01 2.225018000000000135e-02 6.668701000000000079e+01
1.430946999999999913e-01 2.236656000000000061e-02 6.748779000000000394e+01
1.407913000000000081e-01 2.258502000000000079e-02 6.840088000000000079e+01
1.414003000000000065e-01 2.237010000000000040e-02 6.802490000000000236e+01
1.428683000000000036e-01 2.242624999999999827e-02 6.739014000000000237e+01
1.440182000000000129e-01 2.252846999999999836e-02 6.726806999999999448e+01
1.414949000000000068e-01 2.240373000000000017e-02 6.798583999999999605e+01
1.435974999999999890e-01 2.225815000000000085e-02 6.678467000000000553e+01
1.427229999999999888e-01 2.248175999999999994e-02 6.751220999999999606e+01
1.446486999999999912e-01 2.218430999999999875e-02 6.672607000000000710e+01
1.394840999999999998e-01 2.246565999999999841e-02 6.883544999999999447e+01
1.441805999999999921e-01 2.238329000000000013e-02 6.694092000000000553e+01
1.433828000000000047e-01 2.235146000000000008e-02 6.717529000000000394e+01
1.426263999999999865e-01 2.243797999999999973e-02 6.763916000000000395e+01
1.430405999999999900e-01 2.257154999999999925e-02 6.753173999999999921e+01
1.423288000000000053e-01 2.244271000000000113e-02 6.770752000000000237e+01
1.432065999999999895e-01 2.231781999999999863e-02 6.719970999999999606e+01
1.412943999999999867e-01 2.223552000000000167e-02 6.778564000000000078e+01
1.426939999999999875e-01 2.222680999999999962e-02 6.740479000000000553e+01
1.451851999999999865e-01 2.243233999999999853e-02 6.670166000000000395e+01
1.409584999999999866e-01 2.242875000000000077e-02 6.806884999999999764e+01
1.453341999999999967e-01 2.217386999999999830e-02 6.610595999999999606e+01
1.429764000000000035e-01 2.221551000000000081e-02 6.705810999999999922e+01
1.424745000000000039e-01 2.263721999999999956e-02 6.796630999999999290e+01
1.447393999999999903e-01 2.225399000000000127e-02 6.656982000000000710e+01
1.424413999999999958e-01 2.236039000000000082e-02 6.766357000000000710e+01
1.414171999999999929e-01 2.244451999999999905e-02 6.796142999999999290e+01
1.436785999999999897e-01 2.246400999999999953e-02 6.714600000000000080e+01
1.430647999999999920e-01 2.259863999999999970e-02 6.767333999999999605e+01
1.421011000000000080e-01 2.226927000000000073e-02 6.762939000000000078e+01
1.406341000000000119e-01 2.265075999999999895e-02 6.875244000000000710e+01
1.427003000000000021e-01 2.247715000000000130e-02 6.766357000000000710e+01
1.413432000000000022e-01 2.238905000000000062e-02 6.786865000000000236e+01
1.429314999999999891e-01 2.235026000000000027e-02 6.731201000000000079e+01
1.435802999999999940e-01 2.242482999999999976e-02 6.717529000000000394e+01
1.441164000000000056e-01 2.236857999999999902e-02 6.698485999999999763e+01
1.434237999999999902e-01 2.228698000000000137e-02 6.705321999999999605e+01
1.414884999999999893e-01 2.248767000000000127e-02 6.797607000000000710e+01
1.423003999999999936e-01 2.236625000000000071e-02 6.780517999999999290e+01
1.463666999999999885e-01 2.207409999999999928e-02 6.572997999999999763e+01
1.446122999999999992e-01 2.223100000000000076e-02 6.672607000000000710e+01
1.438305000000000000e-01 2.239723000000000061e-02 6.727782999999999447e+01
1.446762000000000048e-01 2.219513999999999862e-02 6.645752000000000237e+01
1.426260000000000028e-01 2.257361999999999910e-02 6.787842000000000553e+01
1.426337000000000022e-01 2.234426999999999941e-02 6.752685999999999922e+01
1.434626999999999986e-01 2.239278999999999922e-02 6.726318000000000552e+01
1.457971999999999879e-01 2.230584999999999860e-02 6.632080000000000553e+01
1.435086999999999890e-01 2.249854000000000090e-02 6.719482000000000710e+01
1.431189999999999962e-01 2.247220999999999941e-02 6.757080000000000553e+01
1.434585999999999917e-01 2.206719999999999862e-02 6.687255999999999290e+01
1.435276000000000052e-01 2.216927000000000134e-02 6.686279000000000394e+01
1.424319000000000002e-01 2.218219000000000093e-02 6.737548999999999921e+01
1.421624999999999972e-01 2.238325000000000037e-02 6.771729000000000553e+01
1.433251000000000108e-01 2.244550000000000017e-02 6.747803000000000395e+01
1.431689999999999907e-01 2.220731000000000094e-02 6.707764000000000237e+01
1.437520999999999938e-01 2.232742000000000060e-02 6.704345999999999606e+01
1.433873999999999982e-01 2.242092999999999864e-02 6.730225000000000080e+01
1.413754999999999873e-01 2.228930000000000147e-02 6.794678000000000395e+01
1.426124000000000003e-01 2.243966000000000016e-02 6.768310999999999922e+01
1.407849999999999935e-01 2.242509000000000169e-02 6.835693000000000552e+01
1.425397999999999943e-01 2.237354999999999899e-02 6.745360999999999763e+01
1.423841999999999886e-01 2.247007000000000171e-02 6.788330000000000553e+01
1.441563999999999901e-01 2.213462000000000068e-02 6.672119000000000710e+01
1.411540000000000017e-01 2.260074000000000111e-02 6.827880999999999290e+01
1.427718000000000043e-01 2.242817000000000074e-02 6.768798999999999921e+01
1.433725000000000138e-01 2.227389999999999926e-02 6.719970999999999606e+01
1.452660000000000062e-01 2.213077000000000100e-02 6.643798999999999921e+01
1.423204000000000136e-01 2.242103000000000151e-02 6.778564000000000078e+01
1.414117000000000013e-01 2.231255999999999864e-02 6.800536999999999921e+01
1.414439000000000113e-01 2.249403999999999987e-02 6.801024999999999920e+01
1.408298000000000050e-01 2.239603000000000080e-02 6.820068000000000552e+01
1.408321999999999907e-01 2.250368999999999980e-02 6.813720999999999606e+01
1.424912000000000123e-01 2.243525999999999854e-02 6.764404000000000394e+01
1.421032999999999880e-01 2.244242999999999932e-02 6.770752000000000237e+01
1.442375999999999936e-01 2.248056999999999833e-02 6.708740000000000236e+01
1.421463000000000032e-01 2.221505999999999828e-02 6.741455000000000553e+01
1.403658999999999879e-01 2.264512000000000122e-02 6.883544999999999447e+01
1.438657999999999881e-01 2.235971000000000139e-02 6.691649999999999920e+01
1.424272000000000038e-01 2.242012000000000171e-02 6.770264000000000237e+01
1.424563000000000079e-01 2.227577999999999850e-02 6.734619000000000710e+01
1.428636000000000073e-01 2.228611999999999954e-02 6.716064000000000078e+01
1.423615000000000019e-01 2.231522999999999840e-02 6.764892999999999290e+01
1.418275999999999981e-01 2.236664999999999834e-02 6.792235999999999763e+01
1.434409000000000101e-01 2.239794000000000160e-02 6.725830000000000553e+01
1.413639999999999897e-01 2.256197999999999884e-02 6.817627000000000237e+01
1.424873999999999863e-01 2.239529000000000172e-02 6.763428000000000395e+01
1.424865999999999910e-01 2.246309000000000153e-02 6.760497999999999763e+01
1.437521999999999966e-01 2.215359999999999899e-02 6.686767999999999290e+01
1.459295999999999927e-01 2.228244000000000058e-02 6.633544999999999447e+01
1.450835000000000041e-01 2.207771000000000039e-02 6.622803000000000395e+01
1.435214999999999963e-01 2.226190999999999934e-02 6.717041000000000395e+01
1.436861000000000110e-01 2.266637000000000166e-02 6.743895999999999447e+01
1.414463999999999999e-01 2.242067999999999839e-02 6.803467000000000553e+01
1.425512999999999919e-01 2.225461000000000106e-02 6.732666000000000395e+01
1.413716999999999890e-01 2.254157000000000036e-02 6.820556999999999448e+01
1.436784999999999868e-01 2.246857000000000021e-02 6.714600000000000080e+01
1.432829999999999937e-01 2.266450999999999882e-02 6.770264000000000237e+01
1.425845000000000029e-01 2.254772999999999847e-02 6.775634999999999764e+01
1.443697999999999926e-01 2.225248999999999977e-02 6.662842000000000553e+01
1.449237999999999915e-01 2.226153000000000159e-02 6.656982000000000710e+01
1.422981000000000107e-01 2.245114999999999958e-02 6.769286999999999921e+01
1.451299000000000061e-01 2.218238999999999975e-02 6.641845999999999606e+01
1.439895999999999954e-01 2.220864999999999992e-02 6.680907999999999447e+01
1.413513999999999882e-01 2.242223999999999953e-02 6.811279000000000394e+01
1.429514000000000062e-01 2.248520000000000033e-02 6.748291000000000395e+01
1.436211000000000015e-01 2.219399000000000025e-02 6.678467000000000553e+01
1.443317000000000072e-01 2.215326000000000101e-02 6.647217000000000553e+01
1.416126000000000051e-01 2.228822999999999915e-02 6.782470999999999606e+01
1.415549000000000113e-01 2.235784000000000035e-02 6.794189000000000078e+01
1.459278999999999993e-01 2.217660000000000117e-02 6.612548999999999921e+01
1.424688000000000065e-01 2.263174000000000088e-02 6.789794999999999447e+01
1.422688000000000008e-01 2.240750000000000033e-02 6.772217000000000553e+01
1.427595000000000114e-01 2.224978999999999846e-02 6.722899999999999920e+01
1.415455999999999936e-01 2.237656000000000020e-02 6.793701000000000079e+01
1.419496000000000091e-01 2.244211000000000122e-02 6.782470999999999606e+01
1.435413000000000106e-01 2.238106000000000123e-02 6.709717000000000553e+01
1.444804000000000088e-01 2.213671999999999862e-02 6.657958999999999605e+01
1.441563999999999901e-01 2.213462000000000068e-02 6.672119000000000710e+01
1.417879999999999974e-01 2.235971000000000139e-02 6.778564000000000078e+01
1.407776000000000027e-01 2.262246999999999869e-02 6.846923999999999921e+01
1.433505999999999947e-01 2.216481999999999827e-02 6.688232000000000710e+01
1.431907000000000041e-01 2.209964000000000026e-02 6.688232000000000710e+01
1.415220000000000089e-01 2.239417000000000144e-02 6.782470999999999606e+01
1.437518999999999880e-01 2.223100999999999897e-02 6.697997999999999763e+01
1.440507000000000037e-01 2.226151999999999992e-02 6.680907999999999447e+01
1.444728999999999874e-01 2.233181000000000055e-02 6.675048999999999921e+01
1.459832000000000074e-01 2.207038000000000055e-02 6.592529000000000394e+01
1.423004999999999964e-01 2.245089000000000112e-02 6.765380999999999290e+01
1.437624000000000124e-01 2.231850000000000153e-02 6.701416000000000395e+01
1.432842000000000005e-01 2.238762999999999864e-02 6.720946999999999605e+01
1.429862000000000077e-01 2.255835000000000132e-02 6.764404000000000394e+01
1.440904000000000074e-01 2.230605999999999908e-02 6.703369000000000710e+01
1.414363999999999899e-01 2.261662999999999868e-02 6.830810999999999922e+01
1.417982000000000131e-01 2.250933000000000100e-02 6.806395999999999447e+01
1.435218000000000049e-01 2.224367999999999831e-02 6.698485999999999763e+01
1.432810999999999946e-01 2.240467999999999973e-02 6.734619000000000710e+01
1.433612999999999971e-01 2.243496999999999852e-02 6.731689000000000078e+01
1.416280000000000039e-01 2.257643999999999970e-02 6.810791000000000395e+01
1.442882000000000053e-01 2.211364999999999859e-02 6.663818000000000552e+01
1.433580000000000132e-01 2.219047999999999854e-02 6.703369000000000710e+01
1.429314999999999891e-01 2.235026000000000027e-02 6.731201000000000079e+01
1.443687999999999916e-01 2.239767999999999967e-02 6.687255999999999290e+01
1.433300000000000129e-01 2.237097999999999864e-02 6.728759999999999764e+01
1.415115999999999874e-01 2.246416999999999858e-02 6.799560999999999922e+01
1.410992000000000079e-01 2.251018000000000116e-02 6.810303000000000395e+01
1.407322000000000017e-01 2.244113999999999831e-02 6.818115000000000236e+01
1.441715000000000080e-01 2.222170999999999869e-02 6.692627000000000237e+01
1.435630999999999990e-01 2.222553999999999849e-02 6.709717000000000553e+01
1.417511999999999939e-01 2.235213999999999951e-02 6.784423999999999921e+01
1.423951999999999996e-01 2.267341000000000148e-02 6.800048999999999921e+01
1.436196999999999890e-01 2.234726999999999894e-02 6.709229000000000553e+01
1.431077000000000043e-01 2.233920000000000003e-02 6.727294999999999447e+01
1.442637999999999976e-01 2.232233999999999954e-02 6.685791000000000395e+01
1.433251000000000108e-01 2.244550000000000017e-02 6.747803000000000395e+01
1.439644999999999953e-01 2.235882000000000147e-02 6.691161999999999921e+01
1.437663999999999886e-01 2.250761000000000081e-02 6.717041000000000395e+01
1.430956999999999923e-01 2.223278000000000060e-02 6.715576000000000079e+01
1.416523000000000088e-01 2.255129999999999982e-02 6.800048999999999921e+01
1.440529999999999866e-01 2.234146999999999869e-02 6.697509999999999764e+01
1.446997999999999895e-01 2.222021999999999886e-02 6.652588000000000079e+01
1.420356000000000118e-01 2.245681999999999887e-02 6.794678000000000395e+01
1.414604999999999890e-01 2.239218999999999932e-02 6.813232000000000710e+01
1.415076999999999863e-01 2.217749000000000109e-02 6.760985999999999763e+01
1.429228999999999916e-01 2.244913999999999937e-02 6.747314000000000078e+01
1.415124000000000104e-01 2.238205000000000056e-02 6.792235999999999763e+01
1.435630999999999990e-01 2.222553999999999849e-02 6.709717000000000553e+01
1.431228999999999973e-01 2.245816000000000132e-02 6.739502000000000237e+01
1.434788999999999926e-01 2.242908000000000054e-02 6.716064000000000078e+01
1.448601999999999945e-01 2.254130999999999843e-02 6.688232000000000710e+01
1.417016000000000109e-01 2.261828999999999923e-02 6.823975000000000080e+01
1.445047000000000137e-01 2.222970999999999975e-02 6.670166000000000395e+01
1.431077000000000043e-01 2.229700999999999905e-02 6.716553000000000395e+01
1.436787999999999954e-01 2.216892999999999989e-02 6.695068000000000552e+01
1.434286999999999923e-01 2.248483000000000079e-02 6.759520999999999447e+01
1.430828000000000100e-01 2.247377000000000055e-02 6.755127000000000237e+01
1.432382000000000100e-01 2.227074000000000067e-02 6.711669999999999447e+01
1.406118000000000090e-01 2.240491999999999831e-02 6.816161999999999921e+01
1.442717000000000027e-01 2.237045000000000006e-02 6.693115000000000236e+01
1.406236999999999904e-01 2.252374000000000043e-02 6.840576000000000079e+01
1.407042000000000015e-01 2.253103999999999871e-02 6.845946999999999605e+01
1.431318000000000035e-01 2.227171999999999832e-02 6.703369000000000710e+01
1.429842000000000057e-01 2.248713999999999921e-02 6.759032999999999447e+01
1.423871999999999916e-01 2.235467999999999830e-02 6.757080000000000553e+01
1.434365999999999974e-01 2.251801999999999970e-02 6.745850000000000080e+01
1.419397000000000020e-01 2.245996000000000103e-02 6.784911999999999921e+01
1.429010000000000002e-01 2.249359999999999901e-02 6.761475000000000080e+01
1.411351000000000133e-01 2.234933000000000058e-02 6.803467000000000553e+01
1.437550999999999968e-01 2.237605999999999970e-02 6.716553000000000395e+01
1.442125999999999963e-01 2.226799999999999960e-02 6.683838000000000079e+01
1.414507000000000125e-01 2.266579999999999984e-02 6.839600000000000080e+01
1.462111000000000105e-01 2.204089999999999869e-02 6.579833999999999605e+01
1.429952999999999919e-01 2.239866000000000079e-02 6.741943000000000552e+01
1.433451000000000031e-01 2.234386999999999832e-02 6.731689000000000078e+01
1.455962000000000089e-01 2.217297999999999839e-02 6.618407999999999447e+01
1.424523000000000039e-01 2.250401000000000137e-02 6.770752000000000237e+01
1.441164000000000056e-01 2.236857999999999902e-02 6.698485999999999763e+01
1.443547000000000025e-01 2.247520000000000073e-02 6.680907999999999447e+01
1.454759999999999942e-01 2.216080000000000133e-02 6.618407999999999447e+01
1.417879999999999974e-01 2.235971000000000139e-02 6.778564000000000078e+01
1.407183999999999935e-01 2.261882999999999949e-02 6.837645999999999447e+01
1.439355999999999969e-01 2.244202000000000002e-02 6.713622999999999763e+01
1.416421999999999959e-01 2.232572000000000029e-02 6.773193000000000552e+01
1.445372000000000046e-01 2.224604999999999985e-02 6.658935999999999922e+01
1.421068000000000053e-01 2.247756999999999880e-02 6.773681999999999448e+01
